d,61
d,7
i,76
d,32
i,3
i,46
d,63
d,1
i,97
i,50
i,25
i,23
i,14
d,85
i,37
d,28
d,72
i,43
i,81
d,37
i,22
i,57
i,84
d,16
d,6
i,28
i,93
d,39
i,51
d,53
d,29
i,58
i,31
i,86
d,13
i,56
d,87
d,50
d,17
d,66
d,52
i,72
i,50
d,93
d,59
i,33
i,17
d,89
i,20
d,10
i,45
d,44
d,14
d,9
i,78
i,65
d,72
d,78
i,89
i,52
i,35
i,94
d,96
d,5
i,8
i,32
d,69
i,91
d,3
i,53
i,90
i,75
d,23
d,33
i,29
d,84
i,6
i,63
d,46
d,28
d,53
d,88
i,78
d,45
i,4
i,46
i,38
i,41
i,21
d,78
d,94
d,49
d,47
d,75
d,82
i,18
d,55
i,67
d,11
d,0
i,37
d,29
d,65
i,65
i,10
i,19
i,5
i,33
d,62
d,98
i,61
d,15
d,38
d,18
d,43
i,54
d,19
d,95
i,16
i,14
d,34
i,40
i,59
i,93
i,64
d,12
d,6
i,94
d,57
d,91
i,87
i,43
d,27
i,2
d,99
d,37
d,87
i,84
i,75
d,52
d,17
d,67
d,54
d,77
d,41
i,13
d,65
i,3
i,83
d,16
i,18
d,50
d,13
d,76
i,91
d,31
i,47
i,53
d,59
d,91
i,88
d,90
d,60
i,66
i,87
d,70
i,55
i,15
i,45
i,29
i,50
i,17
d,4
d,81
i,85
i,36
i,34
d,93
d,85
i,70
d,34
i,93
i,24
d,46
d,63
i,39
i,96
d,45
d,58
d,14
i,68
d,68
i,45
d,20
i,67
d,33
i,28
i,20
i,46
i,63
i,73
i,34
i,14
d,24
i,4
d,3
i,19
i,69
i,9
d,10
d,61
i,0
d,36
d,40
d,21
d,50
d,96
i,11
i,44
d,34
d,25
d,0
d,71
i,13
i,92
i,1
i,80
i,16
d,56
d,75
d,16
d,18
i,65
i,25
i,21
d,43
i,34
d,15
i,43
i,40
i,23
d,70
i,78
d,40
i,18
d,19
i,60
i,12
d,42
d,11
i,56
d,23
i,37
d,32
d,67
i,31
i,3
d,73
i,90
i,24
d,43
i,26
d,13
d,56
d,35
i,11
d,53
i,6
i,74
d,55
d,86
d,87
i,62
d,65
i,42
i,50
d,88
d,18
d,63
d,50
d,66
d,3
i,13
i,76
i,30
i,75
d,74
d,48
i,87
d,4
d,51
i,79
i,53
d,53
i,65
i,0
d,0
i,51
d,22
d,92
i,86
i,48
d,60
i,91
d,13
d,42
i,32
i,88
i,56
d,51
i,54
i,72
i,38
d,78
i,22
d,11
i,57
d,54
i,66
d,94
d,84
d,12
d,39
i,94
d,14
d,65
i,4
i,70
d,56
i,3
i,18
i,71
d,90
d,8
d,22
d,89
d,31
i,92
i,74
d,26
d,69
i,56
i,0
i,31
d,93
i,7
d,79
d,70
d,72
i,95
i,52
i,85
i,58
d,29
i,65
d,34
d,80
i,78
i,79
d,88
i,40
d,37
i,51
d,18
d,45
d,30
d,97
d,5
d,51
i,54
d,25
d,79
d,58
i,49
i,36
i,90
i,30
i,58
i,50
i,63
i,61
i,19
i,37
d,47
d,78
i,47
d,87
d,49
i,35
d,57
d,46
d,17
d,54
i,96
i,12
d,56
d,3
d,52
i,77
i,60
d,12
d,31
d,65
i,12
i,65
d,24
d,35
i,43
i,53
i,51
i,56
d,95
d,90
d,66
d,94
i,46
i,93
i,79
i,80
d,21
i,16
i,8
d,50
d,0
i,27
i,94
i,17
d,96
d,43
i,25
d,51
i,70
i,57
d,92
i,15
d,74
i,92
i,90
d,48
d,94
d,92
i,45
i,87
i,54
d,54
i,78
i,54
d,2
i,23
d,79
i,94
d,37
i,92
i,72
i,50
i,43
i,13
i,99
d,78
i,97
d,9
i,74
d,44
i,0
d,90
i,89
d,86
d,91
i,42
d,30
i,29
i,79
d,60
d,58
d,23
i,39
i,9
d,17
i,44
d,36
i,48
i,96
d,79
d,45
d,74
d,75
d,80
d,99
d,9
d,8
i,55
d,19
d,56
d,96
i,17
d,6
i,86
d,97
d,93
d,13
d,47
i,88
d,86
i,18
i,93
d,55
d,53
i,34
d,93
i,99
i,79
d,15
d,12
i,53
i,58
d,34
i,91
i,33
d,94
i,3
d,72
d,25
i,95
d,33
d,0
d,79
d,16
i,6
d,39
i,41
d,87
i,84
i,33
i,24
d,76
i,9
i,12
d,57
d,40
i,76
i,13
d,27
i,2
i,16
d,9
i,52
i,98
d,50
i,47
i,69
d,44
d,28
d,85
i,59
d,71
i,90
d,46
i,94
i,40
d,13
i,85
d,88
d,65
d,62
i,19
d,52
i,78
d,47
i,79
d,63
d,83
d,98
d,94
i,37
i,22
i,26
i,97
i,51
i,25
i,80
d,53
d,4
i,27
i,63
i,21
i,66
i,45
i,87
d,27
i,98
d,38
d,33
i,46
i,74
d,64
d,26
i,34
d,61
d,21
i,9
d,29
i,96
d,41
d,74
d,63
i,10
i,56
i,21
d,92
d,79
i,52
d,34
d,84
i,65
i,84
i,63
i,15
d,59
d,69
i,29
i,55
i,13
d,96
i,36
i,82
i,39
d,56
d,77
d,37
d,12
d,6
i,72
d,87
d,22
i,96
d,51
i,4
d,16
d,39
i,44
i,73
i,38
i,22
d,80
i,26
d,76
d,46
d,58
i,11
d,24
i,87
d,2
i,6
i,88
d,72
i,79
d,63
i,76
d,11
i,93
d,99
d,21
i,72
d,7
i,77
i,81
i,99
d,13
i,74
d,1
i,41
d,82
i,75
i,51
d,51
i,60
d,48
d,40
d,55
i,37
d,88
i,59
i,50
d,72
i,8
i,72
d,65
i,46
d,38
d,93
d,9
i,28
i,49
d,99
i,27
d,90
d,15
d,66
d,74
d,6
d,73
d,95
d,84
i,11
d,91
i,51
i,23
i,64
i,53
d,52
d,36
d,77
i,2
d,37
i,37
d,20
i,66
d,32
i,74
i,90
i,35
d,45
i,62
d,64
d,53
i,12
d,54
d,12
d,26
d,75
i,61
d,85
d,23
d,10
i,56
d,51
i,21
d,4
d,2
i,88
d,43
i,73
d,28
d,18
d,60
d,98
i,14
i,43
i,71
d,78
d,97
i,40
d,87
i,26
i,4
i,0
i,80
i,48
i,75
i,64
d,21
i,98
i,34
i,65
d,14
i,86
i,68
i,92
i,13
i,5
i,12
d,0
i,21
i,77
d,50
d,96
d,65
d,40
i,83
i,78
d,5
d,13
d,44
d,68
d,4
i,39
d,8
i,18
d,34
i,45
d,66
d,90
d,12
d,39
d,79
i,65
d,81
i,93
i,99
d,29
i,5
d,74
i,28
i,54
i,84
d,43
d,46
i,87
d,56
i,67
i,38
i,8
i,90
i,66
i,46
i,79
i,12
d,35
d,72
i,74
i,85
d,3
i,20
d,8
d,80
d,64
i,10
i,69
i,2
i,34
i,72
i,23
i,80
i,53
d,71
d,73
i,13
d,18
d,42
d,80
d,98
i,29
i,32
i,36
d,49
d,70
i,64
d,74
i,96
i,1
d,13
i,70
i,7
i,71
d,27
d,85
i,4
d,90
i,63
i,43
d,34
i,55
d,99
d,45
i,68
i,85
d,23
i,6
d,36
d,71
d,89
d,22
d,12
d,25
i,36
i,33
d,54
d,21
d,85
i,99
d,48
i,40
i,15
i,14
d,36
d,46
i,51
d,83
d,96
i,74
d,11
d,69
i,30
i,0
d,61
i,23
i,44
i,57
i,94
d,7
d,10
d,28
i,58
d,14
d,1
i,9
i,90
d,72
i,50
i,61
d,23
d,65
i,80
d,77
i,72
d,43
d,59
i,89
d,19
i,14
i,97
d,88
i,27
i,46
i,45
d,53
d,72
d,46
i,49
d,67
d,84
d,74
i,85
d,4
i,35
d,57
d,37
d,44
d,27
d,66
d,79
d,87
d,26
d,61
i,4
d,20
d,51
i,60
i,13
d,4
i,71
d,49
i,79
i,42
i,83
i,56
d,79
i,53
i,11
i,48
d,11
d,32
i,22
i,25
i,67
d,80
i,74
i,8
d,94
d,38
i,36
d,83
i,24
d,67
d,30
d,17
i,7
i,87
i,12
i,72
i,80
d,99
d,33
d,60
d,56
d,86
d,22
i,22
d,85
d,74
i,96
d,24
d,29
i,83
i,47
d,71
i,60
d,42
i,86
i,23
i,66
i,54
i,33
i,69
d,89
d,70
i,19
i,61
i,39
i,70
i,24
i,57
d,19
d,62
d,22
d,12
i,12
i,30
i,56
i,95
d,41
d,90
i,44
d,35
d,58
i,3
d,60
d,76
d,40
d,33
d,45
d,53
i,81
i,91
d,2
i,22
d,57
d,83
i,65
i,2
i,1
d,68
d,72
d,12
d,44
d,93
i,32
i,12
d,95
i,46
i,93
d,80
d,13
i,41
i,11
i,72
i,84
d,7
i,26
d,1
i,53
d,15
d,2
d,78
i,45
i,13
i,15
i,57
i,35
i,19
i,83
d,86
d,8
i,51
i,1
d,92
d,57
d,53
i,53
d,56
d,36
i,68
d,87
d,46
i,37
d,65
d,53
d,48
d,96
d,54
i,58
i,99
i,95
d,22
i,36
i,56
i,49
i,54
d,12
d,49
i,57
d,68
i,92
i,22
i,60
i,77
i,43
i,52
d,72
i,48
i,68
i,78
d,6
d,35
d,52
i,73
d,83
d,61
i,52
i,6
i,7
i,85
d,15
i,27
i,12
d,32
d,30
i,42
i,32
d,50
i,74
i,61
d,51
d,36
i,90
d,23
d,90
d,85
i,98
d,47
i,30
i,62
d,27
d,64
i,46
i,89
d,32
i,53
i,67
i,10
i,85
d,98
i,59
d,84
d,57
d,74
i,18
d,26
d,22
i,83
i,94
i,96
i,21
i,79
d,58
i,84
d,91
d,53
i,15
i,28
d,12
i,51
i,31
d,28
i,28
d,7
d,97
i,16
i,8
i,87
d,42
d,89
d,81
d,9
d,41
i,17
d,83
d,8
d,48
i,2
i,74
i,57
i,64
d,51
i,20
d,43
d,2
i,90
i,42
d,0
d,96
d,21
d,13
i,49
d,61
i,13
d,94
d,79
d,3
d,70
i,40
i,70
d,62
i,82
i,91
d,60
i,53
d,68
d,15
d,90
d,52
d,46
i,36
d,69
i,96
d,13
d,11
d,49
d,93
d,73
i,13
d,36
d,54
i,68
i,35
d,59
d,45
i,98
d,13
d,74
d,64
i,22
i,0
d,42
d,96
i,81
i,33
i,72
d,98
i,47
d,91
d,14
i,8
d,33
i,76
d,66
i,93
d,25
d,8
i,49
i,12
d,31
i,29
i,83
d,84
d,87
d,12
i,61
d,1
d,20
i,4
i,60
i,11
i,96
i,52
i,31
d,5
i,15
i,64
d,96
i,13
i,1
d,93
i,32
d,17
i,73
d,32
i,27
d,63
d,85
i,90
d,99
d,70
d,39
d,68
i,70
d,52
i,80
i,12
d,40
d,18
d,31
d,72
i,14
d,15
i,96
i,9
i,7
d,6
d,0
i,86
d,12
d,7
d,22
i,84
i,34
i,41
i,85
i,21
i,99
i,51
d,57
i,91
i,45
i,46
d,55
i,93
d,35
d,83
d,30
i,83
i,40
d,99
i,79
d,19
i,71
d,64
i,72
i,32
d,76
d,73
i,98
i,44
d,72
d,51
d,71
d,14
i,51
i,71
i,35
i,18
i,76
d,11
i,12
d,49
i,42
d,9
i,73
d,76
d,41
i,65
i,99
d,98
d,90
d,80
i,8
i,90
d,8
d,99
i,39
i,74
i,59
i,8
i,57
d,82
i,0
d,42
d,61
i,19
i,68
i,43
d,85
d,56
d,53
d,68
i,64
i,14
d,47
i,23
d,84
d,96
i,76
i,11
d,86
i,42
i,56
i,9
d,40
d,32
d,11
i,32
d,67
i,53
i,63
i,67
i,80
i,17
d,32
d,74
d,64
d,63
d,4
d,92
i,89
d,89
d,65
d,78
d,51
i,72
d,9
i,6
d,72
d,80
d,90
i,62
i,92
d,18
d,42
d,76
d,81
d,12
i,96
i,90
i,87
d,29
i,31
d,96
i,3
i,47
d,10
d,34
d,91
i,58
d,59
d,62
d,53
d,45
i,82
i,30
i,50
i,55
i,61
d,43
i,7
i,65
i,98
i,66
i,25
d,60
d,92
i,69
d,35
d,1
i,18
d,69
d,61
i,51
i,63
i,41
i,74
d,83
d,7
d,47
i,33
i,99
d,51
i,51
d,23
i,11
i,47
d,74
d,73
d,19
d,28
d,56
d,39
i,15
i,7
d,27
i,54
i,84
d,51
i,4
d,3
d,7
i,60
d,24
i,72
i,20
d,30
i,73
i,10
i,26
d,75
i,27
i,45
i,80
d,79
i,28
i,78
d,93
i,93
d,73
i,81
d,78
d,37
i,38
i,68
i,62
d,11
d,13
i,39
d,95
i,3
d,33
i,23
d,46
i,42
d,72
i,48
i,72
d,42
d,21
i,11
i,89
d,8
i,30
d,41
i,96
i,36
d,17
d,26
d,4
