d,1
i,29
d,6
i,17
d,10
i,65
i,6
d,74
d,30
i,50
d,26
i,60
i,9
i,11
d,34
i,96
d,40
i,89
i,33
d,49
i,85
d,65
i,24
d,83
i,41
i,25
d,28
d,58
i,54
d,63
d,89
i,49
d,87
d,49
i,37
i,46
i,83
d,51
d,90
i,75
i,91
d,29
d,11
d,78
i,27
d,2
i,11
i,5
d,37
d,7
i,57
d,53
i,71
i,66
i,97
d,81
i,13
d,11
d,33
i,89
i,4
i,18
d,71
d,62
d,61
i,61
i,51
i,53
i,88
i,1
d,86
d,51
d,70
i,81
d,53
d,16
d,46
i,99
d,75
d,92
d,5
d,69
i,65
i,7
i,49
d,22
i,40
d,47
i,58
i,47
d,41
d,27
i,90
i,98
i,16
d,96
i,37
d,81
i,62
d,97
d,1
i,75
d,25
d,65
i,34
i,97
d,56
d,85
d,47
d,62
i,68
d,19
i,29
i,5
d,13
d,21
i,96
i,1
i,27
i,46
i,69
d,40
d,69
d,42
i,26
d,68
i,81
i,51
d,83
i,76
d,38
i,35
d,27
i,38
d,97
i,70
i,56
i,73
i,68
i,3
i,74
i,47
d,36
i,59
i,23
d,46
i,20
d,47
d,39
d,38
d,70
d,75
d,20
d,51
d,64
d,67
d,81
i,85
d,34
i,41
i,93
d,7
d,91
i,51
i,81
i,71
i,65
d,84
i,83
i,2
d,81
d,15
i,84
i,22
d,29
d,18
d,8
d,85
d,80
i,47
i,91
d,90
d,72
i,53
i,21
i,87
d,77
i,13
d,6
d,0
d,16
i,10
i,29
d,73
d,50
i,30
d,5
d,37
i,80
i,38
d,54
i,14
d,17
d,26
i,8
d,23
d,60
d,35
i,70
i,17
i,46
i,0
i,64
i,37
i,85
d,87
d,58
i,42
i,35
i,32
i,52
d,12
d,10
d,71
d,66
i,77
d,49
i,87
i,6
i,44
i,23
i,66
d,21
d,82
d,87
d,2
i,49
i,72
i,21
d,88
i,20
i,28
d,84
d,30
d,28
d,4
d,14
i,73
d,45
d,91
i,2
d,46
i,10
i,39
d,65
d,70
i,19
d,57
i,15
i,86
d,89
d,10
d,49
i,26
i,79
d,41
d,85
d,19
d,61
d,15
i,40
i,11
d,39
i,58
i,39
d,2
i,14
i,4
i,57
d,83
d,48
i,70
d,57
i,36
i,65
d,99
d,95
d,59
d,4
d,40
d,70
i,95
i,87
d,58
i,99
d,96
i,40
d,24
i,27
d,77
i,28
d,43
d,53
d,74
d,93
i,60
d,37
d,51
i,37
i,15
d,27
i,41
d,65
d,9
d,86
i,78
i,97
i,84
i,18
d,79
d,22
i,16
i,5
i,49
i,59
d,26
i,79
i,46
d,23
d,5
i,53
d,84
i,71
d,38
i,10
i,74
i,34
i,84
d,42
d,37
d,8
d,71
i,61
i,62
d,36
i,12
d,39
d,41
i,2
i,41
d,98
i,8
d,18
i,26
d,3
i,7
i,58
d,79
d,78
d,28
i,31
i,63
i,38
d,72
d,20
i,42
i,37
d,35
i,3
i,91
d,15
i,65
d,14
i,30
d,80
d,42
i,23
d,62
i,72
i,5
d,12
i,28
i,88
d,66
d,73
i,80
d,0
i,14
i,42
d,37
i,96
d,97
d,80
i,33
d,96
d,99
i,78
i,45
d,59
d,14
d,21
i,24
i,37
d,91
d,37
d,34
i,86
d,1
i,82
i,80
d,86
i,43
i,90
i,71
d,82
d,95
d,32
i,86
i,50
i,1
d,84
d,16
i,15
d,38
i,21
i,48
d,64
d,88
i,51
i,89
d,60
d,78
d,90
d,41
i,4
i,67
i,88
d,21
d,45
i,90
i,62
i,78
i,54
d,67
i,35
d,40
i,40
i,93
d,88
d,51
d,17
d,65
d,90
i,16
i,79
i,83
i,70
i,55
d,76
i,19
i,32
d,71
d,61
i,90
d,52
d,44
i,22
i,9
d,28
i,65
i,28
i,41
d,33
d,62
d,65
d,8
d,26
i,26
i,17
d,50
d,93
i,12
d,13
d,4
i,44
d,42
d,72
i,60
i,51
d,31
i,42
i,97
i,4
d,83
i,33
d,16
d,49
d,51
i,82
i,93
d,54
d,74
i,96
i,92
d,26
d,93
i,95
d,58
i,93
d,10
i,0
i,65
i,10
i,72
d,41
d,55
d,82
i,71
d,1
i,1
d,63
d,24
i,64
i,59
d,48
d,2
i,41
i,94
d,9
d,87
d,19
d,23
i,74
d,97
d,11
d,7
i,63
i,83
i,88
d,44
d,65
d,0
i,65
i,73
d,41
i,36
i,67
d,4
d,12
d,74
i,58
i,16
i,21
d,42
d,93
i,51
i,49
d,5
d,36
d,17
d,63
d,95
d,6
d,51
i,69
i,52
i,98
i,87
i,77
i,31
i,39
d,80
d,94
i,81
d,70
d,89
d,35
i,99
i,26
d,67
i,93
i,82
i,91
d,69
d,73
i,14
d,96
d,78
i,34
i,41
d,79
d,46
d,99
i,89
i,9
d,53
i,51
i,19
d,49
d,60
i,0
d,14
i,79
d,87
i,20
i,44
i,78
d,30
d,15
d,68
d,47
d,79
d,32
i,67
d,28
i,32
d,33
d,72
d,71
d,92
i,7
d,44
i,46
i,66
i,84
d,41
i,71
d,82
i,75
i,79
i,35
i,11
d,10
i,76
d,91
d,71
d,21
d,22
i,85
i,69
d,26
i,38
i,23
i,5
i,61
i,24
i,87
i,18
i,50
i,10
d,61
d,40
i,62
i,33
i,4
d,62
d,66
d,19
i,48
d,20
i,70
d,32
d,56
i,53
i,61
i,62
d,35
i,27
i,6
d,65
d,53
i,45
i,92
d,18
d,58
d,81
i,20
d,70
d,29
d,98
d,31
i,40
i,28
i,22
d,69
i,36
d,75
i,75
i,21
i,56
d,67
d,38
i,13
d,20
d,22
i,72
i,65
i,26
d,77
i,32
d,64
i,44
d,44
i,29
i,94
d,32
d,9
d,45
i,31
i,71
i,63
d,65
d,90
d,39
d,86
i,18
d,40
i,12
d,29
i,66
d,33
i,86
i,20
d,18
i,91
i,47
d,75
d,86
d,88
d,66
d,51
d,36
i,86
i,36
i,68
d,6
i,44
i,75
i,40
i,51
i,35
i,25
d,0
i,67
d,79
d,1
i,81
i,65
i,22
i,8
i,99
d,3
i,88
d,93
d,84
d,24
d,36
i,82
i,24
d,75
d,85
i,95
d,20
i,60
d,65
d,23
d,76
i,33
i,38
d,21
d,8
d,10
d,44
d,78
i,75
d,46
i,30
i,53
i,90
i,29
i,17
i,76
d,17
i,42
i,44
i,73
d,26
i,85
i,45
d,28
i,36
d,75
i,1
i,17
d,44
d,36
d,53
d,71
i,0
d,30
d,35
i,6
d,94
d,87
d,82
d,43
d,51
i,58
d,13
i,82
d,40
i,51
d,7
d,0
d,73
d,85
i,28
i,66
d,33
i,53
i,54
d,50
d,95
i,49
i,84
i,77
d,17
d,22
d,86
i,9
i,75
i,23
i,87
i,78
i,43
i,41
d,62
d,1
i,3
i,39
d,68
d,16
d,25
i,8
d,87
d,27
i,73
d,41
i,33
d,83
d,43
d,51
i,87
d,5
d,84
i,17
i,85
i,79
i,83
d,54
i,7
i,64
d,33
i,54
i,93
d,12
i,27
d,85
i,33
i,12
d,82
i,80
d,90
d,17
d,73
d,7
i,0
d,78
i,73
i,86
i,36
i,96
i,50
d,23
d,6
d,72
d,67
d,76
i,22
d,86
d,61
i,98
d,31
d,83
i,94
d,92
d,36
d,9
d,63
d,77
d,50
i,32
d,87
i,2
i,15
i,10
d,99
d,93
d,91
i,91
i,44
i,85
i,7
i,92
d,88
d,11
i,25
d,45
i,88
i,14
i,70
d,14
d,8
i,19
d,24
d,88
i,68
d,39
d,25
d,49
i,51
d,44
d,34
i,93
i,9
i,37
d,10
i,18
d,96
i,88
d,79
i,97
i,62
i,10
i,83
i,26
d,7
i,44
i,43
d,51
d,92
i,17
i,35
i,21
i,30
d,93
d,10
i,57
d,29
i,40
d,0
i,49
i,29
d,59
d,52
d,56
d,94
i,63
i,56
i,23
d,97
i,74
i,61
i,13
d,30
d,22
i,0
d,61
d,43
i,36
d,68
d,62
i,87
i,41
d,32
d,2
d,36
d,74
d,29
i,59
i,31
d,91
i,46
d,46
d,54
i,54
i,99
d,85
i,39
i,32
i,50
d,59
d,3
i,62
i,61
d,63
i,71
d,89
d,99
d,71
d,32
i,59
i,25
d,73
i,14
i,16
i,76
i,97
i,7
d,53
d,75
d,17
i,86
i,6
i,36
i,46
d,80
i,29
i,34
i,43
d,87
i,69
d,7
d,57
i,5
i,92
i,96
d,31
