d,74
d,35
d,3
i,64
i,49
i,87
i,2
i,93
i,23
d,75
d,10
i,1
d,49
i,75
d,99
i,66
d,69
d,78
d,6
i,71
i,35
i,44
d,23
i,78
i,55
d,11
d,90
i,29
d,54
d,15
d,66
i,23
i,7
i,41
d,68
d,46
i,18
d,79
i,9
i,85
d,50
d,34
i,27
d,27
d,48
i,3
i,94
i,74
d,91
d,64
d,18
d,55
i,40
i,82
d,20
i,50
i,67
i,53
d,37
i,55
i,37
i,81
i,60
i,84
i,6
d,37
i,79
d,8
d,55
d,41
d,50
d,2
d,93
i,49
d,98
d,74
i,8
d,51
d,13
i,74
i,65
i,12
i,36
d,84
d,26
i,45
i,93
d,43
d,56
d,85
i,27
d,49
i,14
d,87
d,77
i,76
d,9
d,19
i,97
d,80
d,28
d,0
i,49
i,99
i,11
i,46
i,56
d,44
i,92
i,10
d,93
d,36
i,37
d,92
d,76
i,52
d,39
d,31
i,36
i,41
i,96
i,28
i,13
i,68
d,5
d,10
d,14
d,81
d,7
i,2
i,19
i,89
d,35
d,27
d,78
d,72
i,7
i,91
i,44
d,67
d,63
d,8
d,44
d,56
i,86
i,39
d,16
i,55
i,48
d,37
i,44
i,14
i,32
d,97
d,40
i,88
i,78
i,73
i,30
i,43
d,4
i,8
d,11
d,61
d,39
d,60
i,27
i,93
i,60
d,38
d,45
i,92
d,59
d,92
i,24
d,68
d,24
i,51
d,33
d,91
i,40
i,81
d,73
i,20
i,73
i,21
d,6
d,60
d,83
i,90
i,91
d,2
d,25
d,52
d,55
i,35
i,2
i,26
i,80
d,46
i,95
d,53
i,62
i,10
i,15
i,54
d,14
d,2
d,35
i,69
i,63
d,81
i,59
i,87
i,9
i,60
i,38
d,32
i,85
i,55
i,50
i,46
d,47
d,94
d,58
d,60
d,17
d,93
d,10
i,84
i,66
d,85
d,69
i,61
d,55
i,6
i,68
i,25
d,15
d,99
i,10
d,89
d,68
d,48
d,19
d,87
d,10
i,72
i,17
i,19
i,0
d,62
i,56
i,31
i,89
d,42
d,21
d,65
d,71
d,72
d,96
d,13
d,20
d,90
d,40
i,55
d,70
d,29
d,75
d,63
i,69
i,45
i,11
d,59
d,82
i,5
i,63
i,98
i,87
i,57
i,59
i,18
d,8
d,84
i,84
i,13
i,16
d,89
d,59
d,0
d,57
d,7
i,64
d,41
i,90
d,74
d,55
d,49
d,88
i,40
i,8
d,6
d,98
i,60
d,66
i,62
i,68
d,56
i,41
i,0
d,46
d,90
d,45
i,92
d,80
d,60
i,97
i,70
i,90
d,64
i,67
i,4
i,32
i,72
d,38
d,97
i,83
d,17
i,59
i,94
i,7
i,85
d,3
d,8
i,58
i,82
i,66
i,93
i,48
d,32
i,39
d,72
i,49
d,93
d,26
d,19
d,68
d,92
i,21
i,42
d,28
d,43
d,90
d,79
i,55
d,87
i,77
d,22
i,10
i,72
i,37
d,0
d,49
i,14
i,53
d,7
d,54
d,13
i,88
d,51
d,10
d,70
i,70
d,61
i,22
i,35
d,22
d,18
i,29
i,3
i,92
d,83
i,57
i,18
d,58
d,44
i,83
d,66
i,34
i,20
d,5
i,64
d,14
d,34
i,24
i,26
d,82
i,7
d,53
i,17
d,64
d,83
d,12
i,76
i,71
d,16
d,30
i,10
d,4
i,22
d,55
d,67
d,95
i,98
i,53
d,20
i,74
d,22
i,93
d,1
d,88
i,5
i,95
d,72
i,96
i,28
d,31
d,10
i,56
d,21
i,15
i,44
d,26
i,58
i,60
d,48
d,86
d,18
i,0
i,33
i,2
d,2
d,56
i,83
d,71
d,95
i,38
i,43
i,95
d,92
i,51
i,21
d,53
d,63
i,14
d,40
d,43
d,94
i,94
i,90
i,75
i,99
d,38
i,46
d,98
d,42
d,41
i,72
i,22
i,97
d,14
d,74
d,91
i,65
d,97
d,93
i,43
i,82
i,40
i,4
i,87
i,13
d,43
i,1
d,59
i,55
d,95
d,25
d,99
i,54
d,60
d,46
i,18
i,8
i,42
d,73
d,37
i,64
d,70
i,19
i,66
i,89
d,44
d,84
d,51
d,54
d,15
i,44
i,99
i,48
d,9
d,94
i,70
i,71
i,54
d,54
d,11
d,82
i,43
d,35
d,4
d,3
i,81
i,52
d,27
i,94
i,53
i,26
i,49
i,14
i,98
d,21
d,23
i,35
d,94
i,31
i,45
d,40
i,61
d,66
i,82
i,4
d,71
d,57
i,66
i,80
i,84
d,13
d,43
i,88
i,30
d,17
d,7
d,19
d,99
i,99
i,2
d,28
i,32
d,4
d,53
d,82
d,61
i,61
i,23
i,95
d,26
d,87
d,83
i,54
i,92
d,8
d,78
d,77
d,45
d,23
d,49
i,63
d,29
i,93
d,88
i,88
d,64
d,81
i,46
i,38
i,40
i,3
d,88
d,75
i,34
i,11
d,89
d,50
i,19
d,69
i,57
i,47
d,14
i,82
i,9
i,81
d,92
d,0
i,74
i,51
i,56
d,74
d,5
d,3
d,58
i,59
i,73
i,10
i,49
d,52
i,12
d,63
d,55
d,10
i,23
d,24
d,44
d,49
i,28
d,23
d,42
i,97
d,18
i,63
i,44
i,88
d,96
d,35
d,47
d,38
d,56
i,89
i,37
d,73
d,93
d,63
i,67
d,99
i,23
d,61
i,42
d,36
d,97
d,22
i,10
i,92
i,3
i,78
d,72
d,33
i,72
i,69
i,7
d,28
i,99
i,24
d,54
d,92
d,84
d,3
d,67
i,50
i,25
i,53
i,27
d,69
i,14
d,98
i,91
i,93
i,68
d,32
i,38
i,97
d,25
d,97
i,69
i,52
i,87
i,4
i,83
i,16
d,89
i,41
d,57
d,66
i,13
i,58
d,72
d,78
i,6
d,13
d,2
d,37
d,12
i,15
i,98
d,62
i,66
d,65
d,85
i,57
i,56
i,28
d,31
d,95
i,45
d,57
i,5
d,82
d,1
i,29
i,43
d,58
i,74
i,2
i,3
i,85
i,54
d,85
d,43
d,3
d,68
i,71
d,90
i,57
d,46
d,24
i,79
i,17
i,73
i,86
d,83
d,29
i,62
d,30
d,66
i,32
i,1
i,92
i,0
i,75
d,62
d,59
d,14
d,48
d,41
d,54
i,8
d,79
d,86
d,15
i,36
d,8
i,95
d,74
i,89
d,40
d,56
i,13
i,97
i,85
d,42
i,48
d,48
i,8
i,21
d,93
i,25
d,5
i,72
d,32
i,63
i,41
d,1
d,91
i,82
d,11
d,6
d,13
i,47
d,10
i,29
i,3
i,5
i,33
i,1
d,76
i,58
i,65
d,9
i,61
i,9
i,30
i,74
d,9
i,42
i,77
d,44
i,94
d,0
d,58
d,34
i,26
i,20
i,79
d,85
i,40
i,64
i,84
d,61
d,51
i,24
d,27
d,69
d,8
d,40
d,82
d,70
d,29
d,92
i,68
i,8
i,62
i,82
i,44
i,34
i,93
d,38
d,19
i,35
i,32
d,33
i,78
d,62
d,23
i,60
d,80
d,24
i,23
d,2
d,78
i,31
d,95
d,57
i,95
i,13
d,44
i,62
i,24
i,44
i,56
d,88
i,2
i,14
d,77
d,74
i,55
i,69
d,41
d,75
d,14
d,35
i,37
d,60
i,19
i,75
d,89
d,30
d,53
d,75
i,0
d,84
i,12
i,48
d,28
i,59
i,75
d,20
d,94
d,69
i,22
i,85
i,57
i,96
i,74
i,84
d,19
d,34
i,43
d,65
i,83
d,98
i,28
d,71
d,64
d,4
i,29
i,9
d,87
d,48
i,65
i,51
d,8
d,81
d,24
i,49
d,12
d,68
i,71
d,83
i,66
d,57
d,28
d,51
i,33
d,13
i,13
d,42
i,40
d,72
i,11
d,71
i,87
i,70
d,65
d,16
d,0
i,48
i,89
d,17
i,81
i,71
d,1
i,72
d,56
d,7
d,39
d,49
d,89
d,33
i,78
d,95
d,87
d,40
i,58
i,88
i,64
i,91
i,90
i,94
i,8
d,44
d,21
d,25
d,91
d,62
d,72
d,94
i,92
d,5
d,64
d,50
i,27
i,30
i,24
d,45
d,78
i,78
i,12
d,22
i,44
d,55
i,98
d,24
i,21
d,97
i,53
d,52
i,10
i,80
i,22
d,27
d,90
d,66
d,31
d,48
i,95
i,18
d,96
i,72
i,90
i,28
d,84
i,4
d,28
d,99
d,73
i,99
d,36
i,34
i,64
d,43
i,6
i,5
d,13
i,51
i,67
i,7
i,25
d,5
d,88
d,44
d,30
i,65
i,87
i,50
d,37
i,20
i,42
d,47
d,93
i,39
i,24
i,86
d,79
d,65
d,90
i,97
i,77
i,91
d,10
i,28
i,35
i,55
i,16
i,14
i,13
i,90
d,9
d,12
i,19
d,42
d,8
i,12
i,36
i,1
i,27
d,1
i,89
d,18
d,97
d,98
d,72
d,51
i,18
i,49
d,82
i,93
d,75
i,48
i,94
d,50
i,9
d,35
i,43
i,66
d,21
i,75
d,12
d,36
i,97
d,67
i,60
d,59
d,71
i,0
i,88
d,55
d,3
i,30
d,13
d,70
i,47
i,33
i,51
d,39
d,24
i,65
i,44
i,35
i,10
i,72
i,45
i,76
d,90
d,33
i,56
i,24
d,64
i,62
d,11
d,24
d,28
d,65
d,94
d,43
d,6
d,44
d,29
i,33
d,47
d,76
i,3
i,8
i,42
i,24
i,84
i,73
i,90
i,47
d,22
i,94
d,2
d,97
d,66
i,97
d,85
i,79
d,18
d,25
d,78
d,91
d,60
d,45
d,10
i,83
d,32
i,76
d,99
d,16
i,38
d,26
i,98
d,94
d,72
d,76
i,78
d,23
d,93
d,30
i,68
d,27
d,48
d,14
i,70
d,81
i,54
i,37
i,17
d,63
i,22
i,52
i,61
d,38
d,86
i,91
d,47
d,79
i,94
i,13
d,42
d,74
d,89
d,13
i,82
d,73
d,53
i,96
i,42
i,71
i,41
i,66
i,81
d,68
i,15
i,60
d,97
i,25
d,56
d,82
d,9
i,28
i,57
d,19
i,50
d,95
i,45
d,61
i,44
i,99
d,24
d,45
d,42
i,16
d,15
i,38
i,85
i,43
i,36
i,47
i,32
i,95
d,60
i,29
d,52
d,8
i,14
d,51
i,52
i,59
i,6
i,8
i,21
d,66
i,19
d,92
d,33
d,54
i,63
i,79
d,90
i,92
d,0
i,68
i,1
i,51
i,73
i,72
d,85
d,92
d,94
i,5
i,40
i,65
d,29
i,97
d,59
i,27
i,39
d,79
d,6
d,35
d,84
d,96
d,43
d,52
d,71
d,20
i,6
d,78
d,32
d,38
d,39
d,51
i,32
i,61
d,87
i,45
i,87
d,45
i,26
d,95
i,12
i,31
i,46
i,79
i,76
d,65
i,42
i,59
d,32
i,43
d,46
i,18
i,33
i,69
d,33
i,54
d,76
d,12
i,20
d,63
d,16
d,37
i,78
i,67
d,6
d,87
d,34
i,52
d,69
i,0
i,55
i,66
d,78
d,28
d,47
i,85
i,78
d,14
i,76
d,67
d,55
i,53
