d,35
i,36
i,56
d,70
d,87
d,83
i,51
i,69
i,70
i,35
i,96
i,6
d,68
i,39
d,27
d,6
d,20
d,14
i,93
d,50
i,24
d,26
i,20
d,53
d,59
i,65
d,33
d,36
d,15
d,61
d,96
d,37
d,1
i,46
i,23
d,43
i,80
i,99
i,18
i,88
d,48
d,30
i,57
i,87
i,3
i,52
d,45
d,10
d,90
i,55
i,26
i,62
d,2
i,90
d,8
i,33
d,4
i,21
i,96
d,70
d,89
d,21
d,20
d,69
i,58
i,68
d,57
d,22
d,98
i,17
i,7
d,3
d,33
d,40
i,15
d,42
i,10
i,36
i,86
i,48
d,12
i,63
d,49
i,3
d,82
d,93
d,38
d,63
i,98
i,70
d,35
d,54
d,24
i,74
d,18
i,61
d,91
d,84
i,83
d,86
d,5
i,40
i,12
i,71
i,21
d,99
d,62
i,45
i,43
d,46
d,72
d,36
d,26
d,58
i,63
i,11
i,29
d,47
i,2
i,58
i,77
d,2
i,31
i,79
d,70
i,91
d,90
i,16
d,56
i,38
d,94
d,78
d,12
i,93
d,17
i,20
i,59
i,99
i,36
i,2
i,22
i,27
i,81
i,69
d,74
d,41
i,90
d,31
d,2
d,15
i,95
i,66
i,64
d,95
i,56
d,96
i,72
d,22
i,76
i,5
d,0
d,73
i,4
d,63
d,83
i,96
d,16
i,74
d,96
d,67
i,35
i,46
i,78
i,47
d,88
d,44
i,22
d,25
d,72
i,86
i,2
i,30
d,60
d,86
d,9
d,20
d,35
i,73
d,46
d,39
i,53
d,52
d,98
d,47
i,16
d,76
i,82
i,49
i,42
d,99
i,72
d,22
d,73
i,47
i,8
i,70
d,16
i,31
d,27
d,49
d,4
i,27
d,77
i,62
i,14
d,23
i,15
i,4
d,58
d,81
i,6
i,57
i,24
i,63
d,53
i,84
d,19
d,2
d,24
i,17
d,45
d,85
i,75
i,12
i,45
i,88
i,25
d,8
d,15
d,59
d,70
i,15
d,71
d,34
i,83
i,19
d,14
i,0
i,67
i,26
i,8
i,22
d,27
d,6
i,53
d,64
d,22
d,40
i,81
i,27
d,42
i,33
d,53
d,69
d,29
i,6
i,85
d,74
i,23
d,68
d,45
i,96
i,37
i,60
d,33
d,51
d,38
i,22
d,88
i,46
i,88
d,27
i,33
i,99
d,26
d,47
i,58
d,28
d,12
d,80
d,60
i,49
i,38
i,18
d,93
d,55
d,13
d,97
d,3
i,69
i,28
i,40
d,7
d,30
i,44
i,73
d,61
d,62
d,84
d,19
i,70
i,60
i,20
i,26
d,38
d,67
d,31
i,76
i,92
i,80
d,5
i,52
i,29
i,7
d,25
i,95
d,81
d,33
d,60
i,1
d,65
i,54
d,70
d,43
i,93
d,99
d,75
i,77
i,12
i,25
d,92
d,77
i,27
d,91
i,74
d,90
d,28
d,29
i,45
d,82
d,74
i,75
d,73
d,79
d,44
d,36
d,25
i,33
d,40
i,34
d,27
i,14
d,20
d,17
d,15
i,15
d,4
i,50
d,76
i,94
i,68
d,12
d,68
i,62
i,89
d,48
d,54
i,17
i,39
i,13
d,32
d,63
d,75
d,56
i,60
i,97
i,27
d,66
i,63
i,66
i,99
i,51
i,35
i,76
i,77
i,31
d,66
d,80
i,40
d,35
i,20
i,56
i,75
i,90
i,48
d,88
i,88
d,85
d,1
d,39
d,33
d,14
d,45
d,6
i,85
d,60
i,28
i,80
i,98
i,81
i,44
i,9
d,31
i,41
d,9
i,70
i,59
d,93
d,99
i,82
i,66
d,18
d,49
i,30
d,82
i,2
d,83
d,30
i,5
d,28
d,15
d,98
d,41
d,81
i,64
i,98
d,17
i,47
i,91
i,83
i,42
d,27
d,20
i,93
i,1
i,41
d,96
i,20
i,71
d,83
i,15
i,4
d,97
d,21
i,81
i,97
d,85
i,9
i,24
d,22
d,56
i,82
d,8
d,57
i,18
d,5
d,24
d,70
d,47
d,98
i,99
i,86
d,91
d,41
d,2
i,24
d,44
d,72
d,71
i,71
d,71
i,14
d,95
i,84
d,97
i,6
d,26
i,95
d,86
i,57
i,55
d,95
d,48
i,16
d,20
i,3
d,37
i,85
i,79
d,46
i,21
d,87
i,67
d,3
d,66
i,38
i,66
i,71
d,50
d,93
d,90
d,77
d,15
d,69
d,88
d,38
d,76
i,47
i,15
d,58
i,46
i,39
d,63
d,84
i,37
i,84
d,59
d,15
d,67
i,31
i,92
d,1
i,15
d,55
i,28
i,49
i,29
d,4
d,57
i,41
d,42
d,64
i,96
d,0
d,18
i,88
i,60
d,9
i,50
d,21
d,46
i,1
i,93
d,51
d,60
i,2
i,51
d,51
d,31
d,29
d,28
i,0
d,39
i,12
i,68
i,35
i,5
d,78
i,28
d,6
i,48
i,31
i,60
i,98
d,62
i,91
d,50
i,44
i,50
i,30
i,46
i,51
d,85
i,53
d,47
d,34
i,26
i,77
d,1
d,30
d,89
d,93
d,44
i,4
i,33
i,63
d,11
i,29
d,79
i,86
i,90
i,61
i,85
d,26
d,46
d,13
d,80
d,29
i,54
i,42
d,40
d,28
i,17
i,74
d,82
d,33
d,51
d,77
d,54
i,57
i,8
i,33
i,11
i,54
i,83
i,21
i,43
i,77
d,15
i,72
d,98
i,45
d,0
i,22
d,88
d,74
i,44
i,46
d,37
i,58
i,28
i,62
d,92
d,83
d,45
d,21
i,95
i,64
d,75
i,36
i,69
d,77
i,83
d,10
i,15
d,95
d,81
d,35
i,74
i,38
i,65
i,75
d,31
d,41
i,1
i,95
i,77
i,39
i,55
d,60
i,26
d,50
d,53
d,66
i,98
d,72
d,95
d,64
d,7
i,64
d,84
i,67
d,67
i,47
i,76
d,91
d,61
i,30
d,39
i,19
d,98
d,46
d,55
d,22
d,71
d,11
i,59
d,83
d,49
d,96
i,55
d,43
i,11
d,8
d,90
i,25
i,91
i,96
i,49
i,39
d,42
d,57
d,5
d,11
i,79
i,9
i,8
d,25
i,46
d,91
i,18
i,41
i,5
i,91
d,18
d,63
i,35
i,61
d,38
i,67
i,20
d,49
d,67
i,78
i,83
d,46
i,13
i,3
d,41
i,90
i,84
i,98
d,13
i,97
i,25
i,50
d,64
d,97
d,76
i,64
d,61
d,69
i,38
i,0
d,68
d,50
d,28
d,33
d,77
i,27
i,50
d,90
d,0
i,95
i,70
i,32
i,45
d,1
d,94
d,52
i,92
d,2
d,91
i,91
i,53
d,59
i,22
i,28
d,23
d,4
d,24
d,38
d,12
d,25
d,53
i,12
d,91
d,39
i,1
d,48
i,48
d,48
i,6
i,43
i,42
d,5
i,40
d,74
i,7
i,77
i,56
i,87
d,40
i,68
i,91
d,68
i,67
i,68
d,96
i,88
d,91
d,32
d,88
d,1
i,89
d,22
d,87
d,12
i,87
i,25
i,18
d,95
d,25
d,56
i,12
i,52
i,2
d,98
d,12
i,81
d,55
i,41
d,27
d,68
i,29
d,89
d,92
d,81
i,53
d,14
d,2
d,26
d,79
i,25
d,50
i,90
d,58
d,85
i,38
i,56
i,57
i,68
d,9
d,68
d,84
i,40
d,38
i,9
d,15
d,56
i,63
i,91
i,74
i,4
d,28
d,53
i,58
i,94
d,18
i,50
i,53
i,39
i,22
i,73
i,12
i,72
d,99
i,80
i,49
d,64
d,75
d,78
i,32
d,94
i,10
d,44
d,20
d,86
i,92
i,56
i,15
d,87
i,78
i,0
i,85
d,16
i,18
d,4
i,21
d,42
d,56
i,37
d,43
i,86
d,58
i,58
d,30
d,50
d,29
d,83
i,44
d,77
i,33
i,50
i,84
d,45
